id_transakcja,id_terapia,id_dziecko,kwota,numer_transakcji,sposob_platnosci,ocena_terapii
3809,644,484,30,xx-3809,gotowka,4
3810,644,485,30,xx-3810,przelew,6
3811,644,486,30,xx-3811,karta,8
3812,644,487,30,xx-3812,karta,10
3813,644,488,30,xx-3813,przelew,5
3814,644,489,30,xx-3814,przelew,3
3815,644,490,30,xx-3815,karta,6
3816,645,491,300,xx-3816,karta,9
3817,645,492,300,xx-3817,karta,4
3818,645,493,300,xx-3818,gotowka,3
3819,645,494,300,xx-3819,karta,10
3820,645,495,300,xx-3820,przelew,5
3821,645,496,300,xx-3821,przelew,10
3822,646,450,240,xx-3822,karta,8
3823,646,456,240,xx-3823,przelew,9
3824,647,459,180,xx-3824,gotowka,5
3825,647,462,180,xx-3825,gotowka,6
3826,647,463,180,xx-3826,przelew,6
3827,647,464,180,xx-3827,przelew,3
3828,648,465,540,xx-3828,karta,4
3829,648,466,540,xx-3829,przelew,8
3830,648,467,540,xx-3830,gotowka,5
3831,648,468,540,xx-3831,karta,3
3832,648,470,540,xx-3832,karta,4
3833,648,471,540,xx-3833,gotowka,5
3834,648,472,540,xx-3834,karta,5
3835,648,473,540,xx-3835,karta,8
3836,648,474,540,xx-3836,karta,8
3837,649,475,45,xx-3837,karta,5
3838,649,476,45,xx-3838,przelew,4
3839,649,477,45,xx-3839,gotowka,5
3840,649,478,45,xx-3840,gotowka,10
3841,649,479,45,xx-3841,gotowka,5
3842,649,480,45,xx-3842,gotowka,4
3843,650,481,180,xx-3843,przelew,6
3844,650,482,180,xx-3844,gotowka,4
3845,650,483,180,xx-3845,karta,3
3846,650,484,180,xx-3846,karta,4
3847,650,485,180,xx-3847,karta,7
3848,650,486,180,xx-3848,karta,9
3849,650,487,180,xx-3849,przelew,3
3850,650,488,180,xx-3850,przelew,9
3851,650,489,180,xx-3851,przelew,9
3852,650,490,180,xx-3852,karta,10
3853,651,491,150,xx-3853,karta,9
3854,651,492,150,xx-3854,przelew,6
3855,651,493,150,xx-3855,karta,4
3856,651,494,150,xx-3856,gotowka,10
3857,651,495,150,xx-3857,przelew,3
3858,651,496,150,xx-3858,karta,9
3859,652,459,180,xx-3859,gotowka,5
3860,652,462,180,xx-3860,gotowka,5
3861,652,463,180,xx-3861,karta,4
3862,652,464,180,xx-3862,karta,5
3863,653,465,225,xx-3863,gotowka,7
3864,653,466,225,xx-3864,gotowka,3
3865,653,467,225,xx-3865,gotowka,6
3866,653,472,225,xx-3866,karta,4
3867,653,473,225,xx-3867,gotowka,6
3868,653,474,225,xx-3868,karta,3
3869,654,475,30,xx-3869,przelew,4
3870,654,476,30,xx-3870,gotowka,9
3871,654,477,30,xx-3871,karta,3
3872,654,478,30,xx-3872,przelew,8
3873,654,479,30,xx-3873,gotowka,3
3874,654,480,30,xx-3874,gotowka,9
3875,655,481,180,xx-3875,karta,7
3876,655,482,180,xx-3876,gotowka,9
3877,655,483,180,xx-3877,karta,5
3878,655,484,180,xx-3878,przelew,3
3879,655,485,180,xx-3879,gotowka,5
3880,655,486,180,xx-3880,karta,3
3881,655,487,180,xx-3881,przelew,3
3882,655,488,180,xx-3882,przelew,5
3883,655,489,180,xx-3883,przelew,7
3884,655,490,180,xx-3884,przelew,5
3885,656,491,120,xx-3885,gotowka,3
3886,656,492,120,xx-3886,przelew,7
3887,656,493,120,xx-3887,karta,8
3888,656,494,120,xx-3888,gotowka,8
3889,656,495,120,xx-3889,przelew,5
3890,656,496,120,xx-3890,przelew,9
3891,657,459,315,xx-3891,karta,7
3892,657,462,315,xx-3892,przelew,8
3893,657,463,315,xx-3893,karta,10
3894,657,464,315,xx-3894,gotowka,5
3895,658,465,540,xx-3895,gotowka,4
3896,658,466,540,xx-3896,gotowka,9
3897,658,467,540,xx-3897,gotowka,10
3898,658,472,540,xx-3898,przelew,6
3899,658,473,540,xx-3899,przelew,6
3900,658,474,540,xx-3900,gotowka,8
3901,659,475,150,xx-3901,przelew,5
3902,659,476,150,xx-3902,przelew,10
3903,659,477,150,xx-3903,karta,6
3904,659,479,150,xx-3904,karta,3
3905,659,480,150,xx-3905,przelew,8
3906,660,482,210,xx-3906,karta,6
3907,660,483,210,xx-3907,karta,8
3908,660,484,210,xx-3908,karta,4
3909,660,486,210,xx-3909,karta,6
3910,660,487,210,xx-3910,karta,10
3911,660,488,210,xx-3911,gotowka,4
3912,660,489,210,xx-3912,gotowka,3
3913,660,490,210,xx-3913,gotowka,6
3914,661,491,45,xx-3914,przelew,3
3915,661,492,45,xx-3915,gotowka,7
3916,661,493,45,xx-3916,przelew,7
3917,661,494,45,xx-3917,przelew,10
3918,661,495,45,xx-3918,gotowka,8
3919,661,496,45,xx-3919,przelew,4
3920,662,466,60,xx-3920,karta,9
3921,662,467,60,xx-3921,gotowka,5
3922,662,472,60,xx-3922,karta,5
3923,662,473,60,xx-3923,karta,4
3924,663,475,120,xx-3924,gotowka,10
3925,663,476,120,xx-3925,przelew,10
3926,663,477,120,xx-3926,gotowka,4
3927,663,479,120,xx-3927,karta,9
3928,663,480,120,xx-3928,przelew,5
3929,664,482,315,xx-3929,karta,9
3930,664,484,315,xx-3930,karta,9
3931,664,486,315,xx-3931,przelew,3
3932,664,487,315,xx-3932,przelew,9
3933,664,488,315,xx-3933,przelew,6
3934,664,489,315,xx-3934,przelew,8
3935,664,490,315,xx-3935,przelew,5
3936,665,491,300,xx-3936,przelew,4
3937,665,493,300,xx-3937,karta,8
3938,665,494,300,xx-3938,przelew,5
3939,665,495,300,xx-3939,gotowka,3
3940,665,496,300,xx-3940,przelew,10
3941,666,497,60,xx-3941,karta,4
3942,666,498,60,xx-3942,gotowka,3
3943,666,499,60,xx-3943,przelew,6
3944,666,500,60,xx-3944,gotowka,7
3945,666,501,60,xx-3945,przelew,4
3946,666,502,60,xx-3946,przelew,6
3947,666,503,60,xx-3947,gotowka,10
3948,666,504,60,xx-3948,karta,5
3949,666,505,60,xx-3949,przelew,10
3950,666,506,60,xx-3950,karta,3
3951,667,507,360,xx-3951,gotowka,7
3952,667,508,360,xx-3952,karta,3
3953,667,509,360,xx-3953,przelew,10
3954,667,510,360,xx-3954,karta,8
3955,667,511,360,xx-3955,karta,4
3956,667,512,360,xx-3956,gotowka,8
3957,668,467,315,xx-3957,gotowka,5
3958,669,475,90,xx-3958,karta,8
3959,669,479,90,xx-3959,gotowka,4
3960,669,480,90,xx-3960,karta,6
3961,670,482,180,xx-3961,przelew,4
3962,670,484,180,xx-3962,karta,3
3963,670,486,180,xx-3963,przelew,8
3964,670,487,180,xx-3964,karta,3
3965,670,488,180,xx-3965,karta,6
3966,670,489,180,xx-3966,karta,7
3967,670,490,180,xx-3967,przelew,4
3968,671,491,540,xx-3968,przelew,10
3969,671,493,540,xx-3969,karta,4
3970,671,494,540,xx-3970,gotowka,9
3971,671,495,540,xx-3971,gotowka,10
3972,671,496,540,xx-3972,karta,5
3973,672,497,90,xx-3973,karta,10
3974,672,498,90,xx-3974,przelew,10
3975,672,499,90,xx-3975,karta,3
3976,672,500,90,xx-3976,przelew,4
3977,672,501,90,xx-3977,gotowka,5
3978,672,502,90,xx-3978,karta,7
3979,672,503,90,xx-3979,gotowka,10
3980,672,504,90,xx-3980,gotowka,3
3981,672,505,90,xx-3981,karta,7
3982,672,506,90,xx-3982,przelew,4
3983,673,507,90,xx-3983,przelew,6
3984,673,508,90,xx-3984,gotowka,5
3985,673,509,90,xx-3985,przelew,4
3986,673,510,90,xx-3986,przelew,6
3987,673,511,90,xx-3987,przelew,3
3988,673,512,90,xx-3988,karta,7
3989,674,467,360,xx-3989,przelew,3
3990,675,480,360,xx-3990,karta,4
3991,676,484,180,xx-3991,przelew,3
3992,676,486,180,xx-3992,karta,7
3993,676,488,180,xx-3993,przelew,9
3994,676,489,180,xx-3994,gotowka,8
3995,676,490,180,xx-3995,przelew,8
3996,677,491,90,xx-3996,przelew,7
3997,677,493,90,xx-3997,karta,4
3998,677,494,90,xx-3998,gotowka,6
3999,677,495,90,xx-3999,gotowka,3
4000,677,496,90,xx-4000,gotowka,7
4001,678,497,315,xx-4001,przelew,3
4002,678,498,315,xx-4002,karta,10
4003,678,499,315,xx-4003,przelew,4
4004,678,500,315,xx-4004,karta,3
4005,678,501,315,xx-4005,gotowka,10
4006,678,502,315,xx-4006,przelew,10
4007,678,503,315,xx-4007,przelew,10
4008,678,504,315,xx-4008,przelew,4
4009,678,505,315,xx-4009,karta,7
4010,678,506,315,xx-4010,gotowka,5
4011,679,507,180,xx-4011,gotowka,8
4012,679,508,180,xx-4012,gotowka,9
4013,679,509,180,xx-4013,karta,6
4014,679,510,180,xx-4014,gotowka,4
4015,679,511,180,xx-4015,karta,6
4016,679,512,180,xx-4016,karta,7
4017,680,484,90,xx-4017,przelew,4
4018,680,486,90,xx-4018,karta,9
4019,680,488,90,xx-4019,gotowka,6
4020,680,489,90,xx-4020,przelew,10
4021,680,490,90,xx-4021,karta,7
4022,681,491,360,xx-4022,gotowka,8
4023,681,494,360,xx-4023,gotowka,10
4024,681,495,360,xx-4024,przelew,7
4025,681,496,360,xx-4025,gotowka,3
4026,682,497,135,xx-4026,przelew,3
4027,682,498,135,xx-4027,gotowka,6
4028,682,499,135,xx-4028,gotowka,8
4029,682,500,135,xx-4029,gotowka,6
4030,682,501,135,xx-4030,gotowka,5
4031,682,502,135,xx-4031,gotowka,7
4032,682,503,135,xx-4032,przelew,8
4033,682,504,135,xx-4033,gotowka,3
4034,682,505,135,xx-4034,przelew,8
4035,682,506,135,xx-4035,przelew,8
4036,683,507,360,xx-4036,karta,5
4037,683,508,360,xx-4037,karta,5
4038,683,509,360,xx-4038,karta,8
4039,683,510,360,xx-4039,przelew,6
4040,683,511,360,xx-4040,przelew,6
4041,683,512,360,xx-4041,przelew,10
4042,684,484,135,xx-4042,karta,3
4043,684,486,135,xx-4043,gotowka,7
4044,684,488,135,xx-4044,karta,8
4045,684,489,135,xx-4045,karta,9
4046,684,490,135,xx-4046,gotowka,7
4047,685,491,315,xx-4047,gotowka,3
4048,685,494,315,xx-4048,przelew,10
4049,685,495,315,xx-4049,przelew,3
4050,685,496,315,xx-4050,przelew,5
4051,686,497,540,xx-4051,karta,6
4052,686,498,540,xx-4052,karta,9
4053,686,499,540,xx-4053,karta,6
4054,686,500,540,xx-4054,karta,3
4055,686,501,540,xx-4055,karta,6
4056,686,502,540,xx-4056,gotowka,4
4057,686,504,540,xx-4057,gotowka,4
4058,686,505,540,xx-4058,przelew,4
4059,686,506,540,xx-4059,gotowka,10
4060,687,507,180,xx-4060,karta,8
4061,687,508,180,xx-4061,przelew,10
4062,687,509,180,xx-4062,karta,10
4063,687,510,180,xx-4063,przelew,5
4064,687,511,180,xx-4064,przelew,8
4065,687,512,180,xx-4065,gotowka,6
4066,688,513,360,xx-4066,gotowka,7
4067,688,514,360,xx-4067,przelew,6
4068,688,515,360,xx-4068,gotowka,3
4069,688,516,360,xx-4069,karta,7
4070,688,517,360,xx-4070,karta,5
4071,688,518,360,xx-4071,karta,7
4072,688,519,360,xx-4072,przelew,9
4073,688,520,360,xx-4073,gotowka,3
4074,688,521,360,xx-4074,gotowka,10
4075,688,522,360,xx-4075,karta,10
4076,689,523,135,xx-4076,gotowka,6
4077,689,524,135,xx-4077,karta,8
4078,689,525,135,xx-4078,przelew,5
4079,689,526,135,xx-4079,przelew,7
4080,689,527,135,xx-4080,karta,9
4081,689,528,135,xx-4081,karta,3
4082,690,490,240,xx-4082,przelew,6
4083,691,496,180,xx-4083,gotowka,3
4084,692,497,540,xx-4084,karta,7
4085,692,498,540,xx-4085,gotowka,5
4086,692,499,540,xx-4086,gotowka,9
4087,692,500,540,xx-4087,gotowka,9
4088,692,501,540,xx-4088,karta,6
4089,692,502,540,xx-4089,przelew,4
4090,692,504,540,xx-4090,karta,8
4091,692,505,540,xx-4091,gotowka,7
4092,692,506,540,xx-4092,przelew,8
4093,693,507,420,xx-4093,gotowka,5
4094,693,508,420,xx-4094,gotowka,7
4095,693,509,420,xx-4095,gotowka,6
4096,693,510,420,xx-4096,gotowka,5
4097,693,511,420,xx-4097,przelew,10
4098,693,512,420,xx-4098,gotowka,4
4099,694,513,180,xx-4099,gotowka,10
4100,694,514,180,xx-4100,przelew,10
4101,694,515,180,xx-4101,przelew,8
4102,694,516,180,xx-4102,karta,9
4103,694,517,180,xx-4103,karta,6
4104,694,518,180,xx-4104,przelew,6
4105,694,519,180,xx-4105,przelew,6
4106,694,520,180,xx-4106,karta,6
4107,694,521,180,xx-4107,przelew,3
4108,694,522,180,xx-4108,przelew,8
4109,695,523,300,xx-4109,gotowka,10
4110,695,524,300,xx-4110,przelew,10
4111,695,525,300,xx-4111,karta,5
4112,695,526,300,xx-4112,przelew,8
4113,695,527,300,xx-4113,gotowka,6
4114,695,528,300,xx-4114,gotowka,5
4115,696,490,360,xx-4115,przelew,4
4116,697,497,60,xx-4116,przelew,6
4117,697,498,60,xx-4117,przelew,4
4118,697,499,60,xx-4118,gotowka,7
4119,697,500,60,xx-4119,gotowka,5
4120,697,501,60,xx-4120,karta,6
4121,697,502,60,xx-4121,przelew,9
4122,697,504,60,xx-4122,karta,8
4123,697,505,60,xx-4123,gotowka,6
4124,697,506,60,xx-4124,gotowka,7
4125,698,507,135,xx-4125,gotowka,7
4126,698,508,135,xx-4126,gotowka,6
4127,698,509,135,xx-4127,gotowka,4
4128,698,510,135,xx-4128,karta,6
4129,698,511,135,xx-4129,karta,5
4130,698,512,135,xx-4130,przelew,9
4131,699,513,450,xx-4131,gotowka,5
4132,699,514,450,xx-4132,gotowka,10
4133,699,515,450,xx-4133,przelew,4
4134,699,516,450,xx-4134,gotowka,6
4135,699,517,450,xx-4135,karta,3
4136,699,518,450,xx-4136,gotowka,10
4137,699,519,450,xx-4137,gotowka,4
4138,699,520,450,xx-4138,karta,8
4139,699,521,450,xx-4139,przelew,5
4140,699,522,450,xx-4140,przelew,10
4141,700,523,30,xx-4141,karta,7
4142,700,524,30,xx-4142,gotowka,9
4143,700,525,30,xx-4143,karta,10
4144,700,526,30,xx-4144,karta,7
4145,700,527,30,xx-4145,gotowka,10
4146,700,528,30,xx-4146,karta,6
4147,701,497,300,xx-4147,przelew,3
4148,701,498,300,xx-4148,karta,3
4149,701,499,300,xx-4149,gotowka,9
4150,701,500,300,xx-4150,przelew,7
4151,701,502,300,xx-4151,gotowka,8
4152,701,505,300,xx-4152,przelew,10
4153,701,506,300,xx-4153,gotowka,3
4154,702,507,270,xx-4154,przelew,5
4155,702,508,270,xx-4155,gotowka,3
4156,702,509,270,xx-4156,przelew,3
4157,702,510,270,xx-4157,przelew,4
4158,702,511,270,xx-4158,gotowka,3
4159,703,513,180,xx-4159,karta,10
4160,703,514,180,xx-4160,karta,6
4161,703,515,180,xx-4161,gotowka,9
4162,703,516,180,xx-4162,przelew,3
4163,703,517,180,xx-4163,karta,7
4164,703,518,180,xx-4164,przelew,6
4165,703,519,180,xx-4165,gotowka,5
4166,703,520,180,xx-4166,przelew,5
4167,703,521,180,xx-4167,przelew,3
4168,703,522,180,xx-4168,przelew,9
4169,704,523,180,xx-4169,gotowka,4
4170,704,524,180,xx-4170,przelew,5
4171,704,525,180,xx-4171,przelew,5
4172,704,526,180,xx-4172,karta,4
4173,704,527,180,xx-4173,karta,3
4174,704,528,180,xx-4174,gotowka,4
4175,705,497,360,xx-4175,gotowka,9
4176,705,498,360,xx-4176,karta,4
4177,705,500,360,xx-4177,karta,5
4178,705,502,360,xx-4178,karta,7
4179,705,506,360,xx-4179,przelew,4
4180,706,507,270,xx-4180,gotowka,6
4181,706,508,270,xx-4181,karta,3
4182,706,509,270,xx-4182,przelew,4
4183,706,510,270,xx-4183,przelew,7
4184,707,513,90,xx-4184,przelew,3
4185,707,514,90,xx-4185,karta,3
4186,707,515,90,xx-4186,gotowka,10
4187,707,516,90,xx-4187,przelew,7
4188,707,517,90,xx-4188,przelew,8
4189,707,518,90,xx-4189,karta,10
4190,707,519,90,xx-4190,karta,3
4191,707,520,90,xx-4191,karta,3
4192,707,521,90,xx-4192,przelew,10
4193,707,522,90,xx-4193,karta,3
4194,708,523,60,xx-4194,przelew,3
4195,708,524,60,xx-4195,karta,9
4196,708,525,60,xx-4196,karta,4
4197,708,526,60,xx-4197,karta,10
4198,708,527,60,xx-4198,gotowka,10
4199,708,528,60,xx-4199,przelew,9
4200,709,529,150,xx-4200,karta,4
4201,709,530,150,xx-4201,przelew,9
4202,709,531,150,xx-4202,gotowka,5
4203,709,532,150,xx-4203,gotowka,8
4204,709,533,150,xx-4204,przelew,7
4205,709,534,150,xx-4205,przelew,8
4206,709,535,150,xx-4206,karta,5
4207,709,536,150,xx-4207,przelew,3
4208,709,537,150,xx-4208,przelew,5
4209,709,538,150,xx-4209,gotowka,6
4210,710,539,180,xx-4210,przelew,3
4211,710,540,180,xx-4211,karta,4
4212,710,541,180,xx-4212,gotowka,5
4213,710,542,180,xx-4213,karta,8
4214,710,543,180,xx-4214,przelew,10
4215,710,544,180,xx-4215,karta,9
4216,711,498,150,xx-4216,gotowka,9
4217,711,500,150,xx-4217,gotowka,5
4218,711,502,150,xx-4218,przelew,6
4219,712,508,90,xx-4219,gotowka,5
4220,712,510,90,xx-4220,przelew,10
4221,713,513,210,xx-4221,przelew,7
4222,713,514,210,xx-4222,karta,8
4223,713,515,210,xx-4223,karta,9
4224,713,516,210,xx-4224,gotowka,7
4225,713,517,210,xx-4225,przelew,4
4226,713,518,210,xx-4226,przelew,9
4227,713,520,210,xx-4227,przelew,3
4228,713,521,210,xx-4228,karta,4
4229,713,522,210,xx-4229,przelew,10
4230,714,523,540,xx-4230,gotowka,8
4231,714,524,540,xx-4231,gotowka,5
4232,714,525,540,xx-4232,gotowka,5
4233,714,526,540,xx-4233,przelew,7
4234,714,527,540,xx-4234,karta,3
4235,715,529,120,xx-4235,karta,7
4236,715,530,120,xx-4236,gotowka,8
4237,715,531,120,xx-4237,przelew,3
4238,715,532,120,xx-4238,przelew,6
4239,715,533,120,xx-4239,gotowka,5
4240,715,534,120,xx-4240,gotowka,7
4241,715,535,120,xx-4241,gotowka,6
4242,715,536,120,xx-4242,przelew,5
4243,715,537,120,xx-4243,gotowka,10
4244,715,538,120,xx-4244,gotowka,3
4245,716,539,315,xx-4245,gotowka,6
4246,716,540,315,xx-4246,przelew,7
4247,716,541,315,xx-4247,przelew,10
4248,716,542,315,xx-4248,gotowka,7
4249,716,543,315,xx-4249,karta,7
4250,716,544,315,xx-4250,gotowka,7
4251,717,502,90,xx-4251,karta,6
4252,718,508,90,xx-4252,gotowka,6
4253,719,513,60,xx-4253,gotowka,3
4254,719,514,60,xx-4254,gotowka,3
4255,719,515,60,xx-4255,gotowka,6
4256,719,516,60,xx-4256,karta,4
4257,719,517,60,xx-4257,karta,9
4258,719,518,60,xx-4258,karta,8
4259,719,520,60,xx-4259,karta,7
4260,719,521,60,xx-4260,gotowka,9
4261,719,522,60,xx-4261,przelew,6
4262,720,523,300,xx-4262,gotowka,10
4263,720,524,300,xx-4263,przelew,7
4264,720,525,300,xx-4264,przelew,4
4265,720,526,300,xx-4265,karta,4
4266,720,527,300,xx-4266,karta,10
4267,721,529,270,xx-4267,karta,9
4268,721,530,270,xx-4268,karta,6
4269,721,531,270,xx-4269,gotowka,3
4270,721,532,270,xx-4270,gotowka,8
4271,721,533,270,xx-4271,gotowka,4
4272,721,534,270,xx-4272,gotowka,4
4273,721,535,270,xx-4273,przelew,3
4274,721,536,270,xx-4274,przelew,7
4275,721,537,270,xx-4275,karta,3
4276,721,538,270,xx-4276,przelew,3
4277,722,539,135,xx-4277,przelew,10
4278,722,540,135,xx-4278,przelew,9
4279,722,541,135,xx-4279,karta,8
4280,722,542,135,xx-4280,gotowka,5
4281,722,543,135,xx-4281,gotowka,7
4282,722,544,135,xx-4282,karta,9
4283,723,513,135,xx-4283,gotowka,10
4284,723,514,135,xx-4284,przelew,7
4285,723,515,135,xx-4285,karta,4
4286,723,517,135,xx-4286,przelew,6
4287,723,518,135,xx-4287,gotowka,10
4288,723,520,135,xx-4288,gotowka,5
4289,723,521,135,xx-4289,gotowka,3
4290,724,523,180,xx-4290,przelew,6
4291,724,524,180,xx-4291,gotowka,6
4292,724,525,180,xx-4292,gotowka,3
4293,724,526,180,xx-4293,gotowka,5
4294,724,527,180,xx-4294,gotowka,8
4295,725,529,180,xx-4295,gotowka,8
4296,725,530,180,xx-4296,przelew,6
4297,725,531,180,xx-4297,przelew,9
4298,725,532,180,xx-4298,gotowka,5
4299,725,533,180,xx-4299,gotowka,3
4300,725,534,180,xx-4300,przelew,9
4301,725,535,180,xx-4301,przelew,5
4302,725,536,180,xx-4302,gotowka,3
4303,725,537,180,xx-4303,gotowka,7
4304,725,538,180,xx-4304,karta,7
4305,726,539,300,xx-4305,karta,8
4306,726,540,300,xx-4306,przelew,10
4307,726,541,300,xx-4307,gotowka,3
4308,726,542,300,xx-4308,gotowka,4
4309,726,543,300,xx-4309,karta,7
4310,726,544,300,xx-4310,karta,4
4311,727,513,90,xx-4311,przelew,6
4312,727,518,90,xx-4312,przelew,10
4313,727,520,90,xx-4313,przelew,5
4314,727,521,90,xx-4314,przelew,7
4315,728,523,120,xx-4315,karta,3
4316,728,524,120,xx-4316,przelew,6
4317,728,525,120,xx-4317,przelew,5
4318,728,526,120,xx-4318,gotowka,6
4319,729,529,180,xx-4319,karta,7
4320,729,530,180,xx-4320,gotowka,3
4321,729,531,180,xx-4321,gotowka,3
4322,729,532,180,xx-4322,przelew,3
4323,729,533,180,xx-4323,karta,4
4324,729,535,180,xx-4324,karta,6
4325,729,536,180,xx-4325,karta,3
4326,729,537,180,xx-4326,karta,6
4327,729,538,180,xx-4327,karta,7
4328,730,539,30,xx-4328,gotowka,9
4329,730,540,30,xx-4329,przelew,6
4330,730,541,30,xx-4330,przelew,6
4331,730,542,30,xx-4331,gotowka,7
4332,730,543,30,xx-4332,gotowka,6
4333,730,544,30,xx-4333,karta,6
4334,731,545,90,xx-4334,przelew,6
4335,731,546,90,xx-4335,gotowka,9
4336,731,547,90,xx-4336,przelew,3
4337,731,548,90,xx-4337,przelew,9
4338,731,549,90,xx-4338,gotowka,8
4339,731,550,90,xx-4339,gotowka,7
4340,731,551,90,xx-4340,karta,7
4341,731,552,90,xx-4341,karta,8
4342,731,553,90,xx-4342,gotowka,4
4343,731,554,90,xx-4343,karta,3
4344,732,555,60,xx-4344,karta,8
4345,732,556,60,xx-4345,gotowka,4
4346,732,557,60,xx-4346,gotowka,8
4347,732,558,60,xx-4347,karta,10
4348,732,559,60,xx-4348,karta,9
4349,732,560,60,xx-4349,przelew,6
4350,733,524,360,xx-4350,karta,8
4351,734,529,360,xx-4351,przelew,8
4352,734,530,360,xx-4352,gotowka,4
4353,734,531,360,xx-4353,gotowka,6
4354,734,533,360,xx-4354,karta,7
4355,734,535,360,xx-4355,gotowka,10
4356,734,536,360,xx-4356,przelew,6
4357,734,537,360,xx-4357,gotowka,5
4358,734,538,360,xx-4358,karta,4
4359,735,539,90,xx-4359,przelew,5
4360,735,540,90,xx-4360,gotowka,6
4361,735,541,90,xx-4361,gotowka,5
4362,735,542,90,xx-4362,przelew,6
4363,735,543,90,xx-4363,gotowka,7
4364,735,544,90,xx-4364,karta,7
4365,736,545,180,xx-4365,przelew,5
4366,736,546,180,xx-4366,gotowka,7
4367,736,547,180,xx-4367,przelew,7
4368,736,548,180,xx-4368,przelew,8
4369,736,549,180,xx-4369,gotowka,10
4370,736,550,180,xx-4370,gotowka,4
4371,736,551,180,xx-4371,gotowka,3
4372,736,552,180,xx-4372,gotowka,7
4373,736,553,180,xx-4373,przelew,7
4374,736,554,180,xx-4374,karta,3
4375,737,555,270,xx-4375,karta,3
4376,737,556,270,xx-4376,przelew,8
4377,737,557,270,xx-4377,przelew,8
4378,737,558,270,xx-4378,gotowka,3
4379,737,559,270,xx-4379,gotowka,9
4380,737,560,270,xx-4380,gotowka,10
4381,738,524,210,xx-4381,karta,8
4382,739,529,150,xx-4382,przelew,5
4383,739,530,150,xx-4383,karta,3
4384,739,531,150,xx-4384,karta,8
4385,739,533,150,xx-4385,karta,8
4386,739,535,150,xx-4386,gotowka,6
4387,739,536,150,xx-4387,przelew,7
4388,739,537,150,xx-4388,gotowka,5
4389,739,538,150,xx-4389,przelew,8
4390,740,539,180,xx-4390,przelew,8
4391,740,540,180,xx-4391,karta,4
4392,740,541,180,xx-4392,karta,7
4393,740,542,180,xx-4393,gotowka,3
4394,740,543,180,xx-4394,karta,3
4395,740,544,180,xx-4395,gotowka,7
4396,741,545,225,xx-4396,przelew,4
4397,741,546,225,xx-4397,gotowka,10
4398,741,547,225,xx-4398,gotowka,4
4399,741,548,225,xx-4399,gotowka,4
4400,741,549,225,xx-4400,gotowka,10
4401,741,550,225,xx-4401,gotowka,3
4402,741,551,225,xx-4402,karta,4
4403,741,552,225,xx-4403,przelew,8
4404,741,553,225,xx-4404,gotowka,7
4405,741,554,225,xx-4405,gotowka,8
4406,742,555,120,xx-4406,karta,4
4407,742,556,120,xx-4407,przelew,9
4408,742,557,120,xx-4408,karta,8
4409,742,558,120,xx-4409,przelew,5
4410,742,559,120,xx-4410,gotowka,4
4411,742,560,120,xx-4411,gotowka,7
4412,743,524,360,xx-4412,przelew,6
4413,744,529,60,xx-4413,karta,4
4414,744,530,60,xx-4414,przelew,9
4415,744,531,60,xx-4415,przelew,5
4416,744,533,60,xx-4416,karta,8
4417,744,535,60,xx-4417,przelew,7
4418,744,536,60,xx-4418,karta,9
4419,744,537,60,xx-4419,gotowka,5
4420,744,538,60,xx-4420,karta,8
4421,745,539,45,xx-4421,karta,10
4422,745,540,45,xx-4422,przelew,4
4423,745,541,45,xx-4423,przelew,5
4424,745,543,45,xx-4424,gotowka,8
4425,745,544,45,xx-4425,gotowka,10
4426,746,545,210,xx-4426,przelew,4
4427,746,546,210,xx-4427,gotowka,8
4428,746,547,210,xx-4428,przelew,6
4429,746,548,210,xx-4429,karta,10
4430,746,549,210,xx-4430,przelew,4
4431,746,550,210,xx-4431,gotowka,3
4432,746,551,210,xx-4432,gotowka,4
4433,746,552,210,xx-4433,przelew,5
4434,746,553,210,xx-4434,karta,8
4435,746,554,210,xx-4435,gotowka,7
4436,747,555,90,xx-4436,gotowka,3
4437,747,556,90,xx-4437,gotowka,4
4438,747,557,90,xx-4438,karta,3
4439,747,558,90,xx-4439,karta,8
4440,747,559,90,xx-4440,karta,3
4441,747,560,90,xx-4441,przelew,3
4442,748,529,300,xx-4442,gotowka,4
4443,748,531,300,xx-4443,gotowka,9
4444,748,533,300,xx-4444,gotowka,9
4445,748,536,300,xx-4445,karta,5
4446,748,537,300,xx-4446,karta,8
4447,748,538,300,xx-4447,przelew,6
4448,749,539,420,xx-4448,gotowka,8
4449,749,540,420,xx-4449,gotowka,6
4450,749,541,420,xx-4450,gotowka,6
4451,749,543,420,xx-4451,karta,6
4452,749,544,420,xx-4452,gotowka,7
4453,750,545,240,xx-4453,gotowka,10
4454,750,546,240,xx-4454,gotowka,4
4455,750,547,240,xx-4455,przelew,10
4456,750,548,240,xx-4456,karta,3
4457,750,549,240,xx-4457,gotowka,7
4458,750,550,240,xx-4458,gotowka,9
4459,750,551,240,xx-4459,karta,6
